time,avg_area,avg_perimeter,avg_angle,avg_circularity,avg_segment_length,total_path_length,avg_orientation,euclidean_distance,avg_speed,avg_velocity,avg_directedness,avg_turn_angle,avg_direction_autocorrelation,avg_solidity,std_orientation,sem_orientation,sem_speed,sem_directedness
830,991.5389999999999,134.14142999999999,0.56195375,83,1.0322038498535495,83.74510999886589,-0.6210148370701367,21.39559687299908,1.546669653469813,0.6450933730552486,-0.15812158609022797,22.420813166072463,0.16094095827310922,16.632492499999998,0.07609337134756117,0.043932528431060595,0.9021537155221814,0.341594148406293
840,1027.8702,135.53011924999998,0.49826475,84,1.2728062568647855,85.01791625573068,-0.5364866030527626,21.726831033490114,1.551916502392151,0.6550803326680437,-0.32054203025776873,18.704897869001222,0.42221411542568643,16.4795315,0.28605188586689484,0.16515213330745185,0.8912452518789707,0.29471136585124913
850,1013.2998749999999,138.41812199999998,0.5446725,85,0.6025558189464431,85.62047207467711,-0.6569702319436623,21.519348303305268,1.5190128214097838,0.6488245719589528,-0.2750899595506089,5.721684589047826,0.046569764410568315,17.9762355,0.09718741575132622,0.05611118064587227,0.8783289432137799,0.29225873704209077
860,1040.169825,136.835119,0.521848,86,0.6776016115362683,86.29807368621337,-0.6522997861343882,21.67812888749085,1.512427596801687,0.6536119262560056,-0.31856372574776015,-7.138820516764283,0.4119988081316748,18.133173,0.13583961780104425,0.07842703990404877,0.8627914816241564,0.2778718133205543
870,1031.8439250000001,135.63566775,0.52643925,87,0.5408256231383145,86.83889930935169,-0.685533357450934,21.808901693385877,1.5040621857507501,0.6575548249262074,-0.2979498184997718,22.476528259962734,-0.15206922196644204,18.444896749999998,0.08963472197108831,0.0517506308587451,0.8465905169964018,0.27410485368931264
880,1071.202725,137.705119,0.46603424999999987,88,1.506026801211219,88.34492611056291,-0.6436679796586874,22.324502277294393,1.522125155270072,0.6731005711747053,-0.4258537906545668,-52.417981478921156,-0.22950420104365674,18.74547325,0.17253301188004522,0.099611980853041,0.8240773643600469,0.23022658606794533
890,1038.08835,136.1890215,0.41529125,89,0.6687361136291848,89.0136622241921,-0.5453866592193659,22.076340369229165,1.4882926091615165,0.6656183025898241,-0.4311973372886912,12.448839373773751,-0.24222243440870975,18.772788499999997,0.28997131653380326,0.16741501765806152,0.8088842194314193,0.21192457325547767
900,1064.57985,136.797802,0.5206020000000001,90,0.9410746101612766,89.95473683435337,-0.6834443438823194,22.888311892749645,1.525887459516643,0.6900998560628034,-0.41103222405284995,40.06881774195469,0.49178998483246733,18.8818055,0.13006107132952152,0.07509079454319037,0.7963616030189257,0.22871048624302168
910,1079.71785,141.088625,-0.19512175000000004,91,1.1081553362851655,91.06289217063853,-0.7510079979149846,22.882579658131245,1.5087415159207416,0.6899270248682788,-0.4514249940157891,-7.270702211059314,-0.41562459032738924,18.2370145,0.22278062161455053,0.12862245185939292,0.8112269900838819,0.1914102974478366
920,1082.367,140.7810335,0.38633825,92,0.7755310668676568,91.83842323750619,-0.4566628605734112,22.40638660432652,1.46128608289086,0.6755694453565786,-0.4294281701051988,22.43758570164359,-0.0472300003233172,17.56553675,0.3809039799535945,0.21991501536160757,0.7798791765293525,0.20354779409308832
930,1094.09895,140.14399075,0.49960225,93,0.5762003769966166,92.41462361450282,-0.6734335880633798,22.72429048857081,1.4660832573271492,0.6851544870925872,-0.4683483685985153,-23.575309057721803,-0.42968558639806875,18.16497975,0.12930762063951148,0.07465578958449197,0.774461919950688,0.1855386527737778
940,968.0751,128.64342725,0.48944399999999993,94,4.0229763549757305,96.43759996947855,-0.6517869641526779,21.59880159285696,1.3786469101823597,0.6512201485283506,-0.1512810294656366,-11.628601552953198,0.3483292512839812,18.011514,0.24427484943506583,0.14103215007759057,0.7812908831351161,0.360208487684019
950,1076.3118,140.3460335,0.45842549999999993,95,3.7533195893065625,100.19091955878511,-0.6403499915661934,22.848392060685885,1.443056340674898,0.6888962430357554,-0.4952583292908914,-2.9635951101388365,0.5522799719671984,18.19365075,0.1759928730498688,0.10160953263079739,0.7539699070319086,0.17911702589091397
960,1057.956975,140.93030199999998,0.49549699999999997,96,1.3001311973463952,101.4910507561315,-0.7551719882399266,23.810002861694457,1.4881251788559036,0.7178895335184259,-0.5414202615330657,-19.492897036102267,0.5995873246641678,18.671722000000003,0.16332010122458618,0.09429290440609175,0.7379261473056331,0.14591301565625067
